Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,DaysSinceEnrolled,YearsSinceEnrolled,Age,MntTotal,MntRegularProds,Children,HasChildren,AcceptedCmpTotal,HasAcceptedCmp,NumTotalPurchases,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Partner,Marital_Status_Single,AgeGroup_18-30,AgeGroup_31-45,AgeGroup_46-60,AgeGroup_61+
50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,494,1,58,685,656,1,1,1,1,19,0,0,0,1,0,1,0,0,0,1,0
84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,219,0,49,1672,1672,0,0,1,1,25,0,0,0,0,1,1,0,0,0,1,0
18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,243,0,24,43,36,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,0
40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,133,0,57,49,39,2,1,1,1,4,0,0,0,0,1,1,0,0,0,1,0
36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,403,1,49,133,120,1,1,0,0,7,0,0,1,0,0,1,0,0,0,1,0
42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,260,0,57,363,343,1,1,1,1,13,0,0,1,0,0,1,0,0,0,1,0
65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,440,1,59,545,511,1,1,0,0,16,0,0,1,0,0,1,0,0,0,1,0
77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,245,0,42,1065,989,1,1,1,1,29,0,0,1,0,0,1,0,0,1,0,0
74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,474,1,45,2047,1988,0,0,1,1,20,0,0,1,0,0,1,0,0,1,0,0
56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,606,1,42,296,221,2,1,0,0,10,0,0,1,0,0,1,0,0,1,0,0
42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,366,1,39,140,120,2,1,0,0,7,0,0,1,0,0,0,1,0,1,0,0
61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,347,0,49,530,496,1,1,0,0,16,0,0,1,0,0,0,1,0,0,1,0
33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,690,1,51,152,148,2,1,0,0,8,0,0,0,0,1,1,0,0,0,1,0
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,266,0,23,1598,1553,0,0,0,0,23,0,0,0,0,1,1,0,1,0,0,0
34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,526,1,51,114,88,1,1,0,0,6,0,0,1,0,0,0,1,0,0,1,0
8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,676,1,28,101,59,1,1,0,0,7,0,1,0,0,0,0,1,1,0,0,0
26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,280,0,41,25,16,1,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0
77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,519,1,57,789,748,0,0,1,1,21,1,0,0,0,0,0,1,0,0,1,0
40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,334,0,33,87,62,2,1,1,1,5,0,0,1,0,0,1,0,0,1,0,0
33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,280,0,56,90,84,2,1,0,0,7,0,0,0,0,1,0,1,0,0,1,0
75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,427,1,55,1215,1203,1,1,0,0,18,0,0,0,0,1,1,0,0,0,1,0
61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,260,0,59,811,766,0,0,1,1,21,0,0,0,0,1,0,1,0,0,1,0
22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,615,1,28,61,34,1,1,1,1,5,0,0,1,0,0,1,0,1,0,0,0
54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,318,0,39,405,349,1,1,0,0,13,0,0,0,1,0,1,0,0,1,0,0
38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,91,0,59,72,70,2,1,0,0,6,0,0,0,1,0,1,0,0,0,1,0
44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,499,1,43,189,182,2,1,0,0,9,0,0,1,0,0,0,1,0,1,0,0
38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,365,1,28,40,37,1,1,0,0,4,0,0,0,0,1,1,0,1,0,0,0
41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,140,0,36,63,51,1,1,0,0,7,0,0,1,0,0,0,1,0,1,0,0
28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,465,1,31,52,46,1,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0
37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,58,0,38,39,28,1,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0
64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,34,0,43,805,790,1,1,0,0,21,0,0,1,0,0,1,0,0,1,0,0
55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,73,0,58,130,119,1,1,0,0,7,0,0,0,1,0,1,0,0,0,1,0
84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,268,0,42,1631,1555,0,0,3,1,23,0,0,1,0,0,1,0,0,1,0,0
28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,360,0,25,34,30,1,1,0,0,4,0,0,1,0,0,1,0,1,0,0,0
44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,212,0,62,152,145,2,1,0,0,8,0,0,1,0,0,0,1,0,0,0,1
25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,162,0,30,21,18,1,1,0,0,4,0,1,0,0,0,0,1,1,0,0,0
59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,269,0,47,71,62,3,1,0,0,5,0,0,0,0,1,1,0,0,0,1,0
76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,36,0,52,899,833,1,1,1,1,22,0,0,1,0,0,0,1,0,0,1,0
66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,70,0,67,711,666,0,0,0,0,9,0,0,0,1,0,1,0,0,0,0,1
27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,694,1,36,351,306,1,1,0,0,12,0,0,0,0,1,1,0,0,1,0,0
1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,42,0,43,8,7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,573,1,22,119,79,1,1,0,0,7,0,1,0,0,0,0,1,1,0,0,0
40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,450,1,46,21,17,2,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0
20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,97,0,41,10,9,1,1,0,0,3,0,0,0,0,1,1,0,0,1,0,0
65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,36,0,39,973,954,1,1,1,1,24,0,0,1,0,0,1,0,0,1,0,0
69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,306,0,49,1536,1492,0,0,2,1,12,0,0,0,0,1,1,0,0,0,1,0
67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,348,0,62,992,962,2,1,1,1,24,0,0,1,0,0,1,0,0,0,0,1
77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,492,1,47,1529,1502,1,1,1,1,32,0,0,0,0,1,1,0,0,0,1,0
74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,290,0,42,860,789,1,1,0,0,15,0,0,1,0,0,1,0,0,1,0,0
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,254,0,51,928,774,1,1,0,0,21,0,0,1,0,0,0,1,0,0,1,0
55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,699,1,44,418,395,2,1,0,0,14,0,0,0,0,1,1,0,0,1,0,0
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,695,1,59,587,395,1,1,0,0,14,1,0,0,0,0,1,0,0,0,1,0
74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,48,0,39,641,577,1,1,0,0,17,0,0,1,0,0,1,0,0,1,0,0
39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,102,0,38,23,17,2,1,1,1,3,0,0,1,0,0,1,0,0,1,0,0
76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,317,0,45,2279,2153,0,0,2,1,22,0,0,1,0,0,1,0,0,1,0,0
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,41,0,41,49,29,2,1,1,1,4,0,0,0,0,1,0,1,0,1,0,0
90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,403,1,31,1779,1728,0,0,1,1,16,0,0,0,0,1,0,1,0,1,0,0
73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,206,0,32,1804,1767,0,0,2,1,26,0,0,0,1,0,1,0,0,1,0,0
31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,358,0,54,48,39,2,1,0,0,5,0,0,1,0,0,1,0,0,0,1,0
47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,115,0,62,83,60,2,1,0,0,5,0,0,1,0,0,0,1,0,0,0,1
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,264,0,39,1862,1835,0,0,3,1,17,0,0,1,0,0,0,1,0,1,0,0
53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,643,1,51,793,661,2,1,0,0,19,0,0,0,0,1,1,0,0,0,1,0
19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,506,1,44,84,52,1,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0
45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,313,0,66,183,182,1,1,0,0,9,0,0,0,0,1,1,0,0,0,0,1
85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,8,0,56,1383,1329,0,0,0,0,18,1,0,0,0,0,0,1,0,0,1,0
55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,83,0,70,999,961,0,0,1,1,14,0,0,1,0,0,1,0,0,0,0,1
64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,523,1,51,825,810,1,1,0,0,21,0,0,0,1,0,0,1,0,0,1,0
38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,672,1,42,246,216,1,1,1,1,10,0,0,1,0,0,0,1,0,1,0,0
57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,467,1,48,610,540,2,1,0,0,17,0,0,0,1,0,1,0,0,0,1,0
23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,585,1,46,76,68,1,1,0,0,6,0,0,0,1,0,0,1,0,0,1,0
66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,488,1,43,1286,1226,1,1,1,1,18,0,0,1,0,0,1,0,0,1,0,0
37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,195,0,39,30,20,1,1,1,1,3,0,0,0,1,0,1,0,0,1,0,0
40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,544,1,50,99,89,3,1,0,0,6,0,0,1,0,0,1,0,0,0,1,0
71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,646,1,36,1192,982,0,0,1,1,22,0,0,1,0,0,0,1,0,1,0,0
46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,212,0,39,362,335,1,1,0,0,13,0,0,1,0,0,1,0,0,1,0,0
78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,689,1,31,2130,1889,0,0,1,1,18,0,0,1,0,0,1,0,0,1,0,0
49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,680,1,43,1229,1110,0,0,2,1,26,1,0,0,0,0,0,1,0,1,0,0
37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,647,1,57,38,37,2,1,0,0,4,0,0,0,0,1,1,0,0,0,1,0
39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,343,0,63,485,438,0,0,0,0,15,0,0,0,1,0,1,0,0,0,0,1
26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,601,1,63,434,290,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0,1
33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,472,1,44,44,39,1,1,0,0,4,0,0,1,0,0,0,1,0,1,0,0
57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,583,1,42,496,492,1,1,1,1,16,0,0,0,0,1,1,0,0,1,0,0
46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,386,1,45,78,44,2,1,0,0,5,1,0,0,0,0,1,0,0,1,0,0
83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,504,1,42,2346,2136,0,0,3,1,22,0,0,0,1,0,1,0,0,1,0,0
52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,546,1,43,794,669,0,0,0,0,19,0,0,1,0,0,1,0,0,1,0,0
15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,297,0,58,17,14,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,333,0,43,26,25,1,1,0,0,4,0,0,1,0,0,0,1,0,1,0,0
43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,103,0,41,76,68,1,1,0,0,6,1,0,0,0,0,1,0,0,1,0,0
42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,204,0,37,15,10,2,1,0,0,3,0,0,0,0,1,0,1,0,1,0,0
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,78,0,51,62,61,2,1,0,0,5,0,0,0,0,1,0,1,0,0,1,0
60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,92,0,60,198,150,1,1,0,0,8,0,0,0,1,0,1,0,0,0,1,0
34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,247,0,36,49,39,1,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0
57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,370,1,48,802,724,1,1,1,1,20,0,0,1,0,0,1,0,0,0,1,0
78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,130,0,68,1736,1641,0,0,1,1,14,0,0,1,0,0,1,0,0,0,0,1
7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,549,1,36,57,32,2,1,0,0,6,0,0,1,0,0,0,1,0,1,0,0
94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,482,1,61,2302,2130,0,0,3,1,18,0,0,1,0,0,1,0,0,0,0,1
23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,131,0,29,37,27,0,0,0,0,5,1,0,0,0,0,1,0,1,0,0,0
44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,489,1,44,310,261,2,1,0,0,11,0,0,1,0,0,0,1,0,1,0,0
71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,605,1,35,1305,1233,0,0,1,1,18,0,0,1,0,0,1,0,0,1,0,0
60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,366,1,48,832,778,1,1,0,0,21,0,0,1,0,0,1,0,0,0,1,0
50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,452,1,38,401,337,2,1,0,0,13,0,0,1,0,0,1,0,0,1,0,0
81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,37,0,49,1501,1487,0,0,2,1,22,0,0,0,0,1,1,0,0,0,1,0
65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,166,0,32,1189,1143,0,0,4,1,27,0,0,1,0,0,1,0,0,1,0,0
59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,342,0,42,1194,1040,1,1,0,0,25,0,0,1,0,0,1,0,0,1,0,0
65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,149,0,54,656,650,1,1,0,0,19,0,0,0,0,1,1,0,0,0,1,0
64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,583,1,58,1540,1497,0,0,0,0,22,0,0,0,1,0,0,1,0,0,1,0
45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,307,0,49,311,297,1,1,0,0,12,0,0,0,1,0,1,0,0,0,1,0
74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,235,0,59,820,783,1,1,0,0,21,1,0,0,0,0,1,0,0,0,1,0
59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,169,0,25,274,262,1,1,0,0,11,1,0,0,0,0,1,0,1,0,0,0
27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,435,1,52,57,54,2,1,0,0,6,0,0,0,0,1,0,1,0,0,1,0
47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,271,0,49,448,358,1,1,0,0,13,0,0,1,0,0,1,0,0,0,1,0
46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,19,0,41,44,39,2,1,0,0,4,1,0,0,0,0,1,0,0,1,0,0
40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,335,0,42,102,75,2,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0
37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,148,0,30,61,41,1,1,0,0,4,0,0,1,0,0,1,0,1,0,0,0
81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,433,1,54,1643,1505,0,0,0,0,26,0,0,0,1,0,1,0,0,0,1,0
46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,388,1,56,397,309,1,1,0,0,12,0,0,0,1,0,1,0,0,0,1,0
77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,173,0,46,1121,987,1,1,1,1,24,0,0,1,0,0,1,0,0,0,1,0
37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,664,1,37,473,297,2,1,1,1,12,0,0,1,0,0,0,1,0,1,0,0
18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,92,0,40,50,46,1,1,0,0,6,0,1,0,0,0,1,0,0,1,0,0
72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,500,1,52,1678,1473,1,1,0,0,22,0,0,0,1,0,1,0,0,0,1,0
24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,72,0,32,58,51,0,0,0,0,6,0,0,1,0,0,1,0,0,1,0,0
45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,277,0,39,170,152,1,1,0,0,8,0,0,0,0,1,1,0,0,1,0,0
6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,199,0,32,373,111,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0
71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,224,0,69,1196,1099,0,0,1,1,16,0,0,0,0,1,1,0,0,0,0,1
27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,114,0,35,101,55,1,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0
48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,564,1,45,316,316,2,1,0,0,12,0,0,1,0,0,1,0,0,1,0,0
71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,284,0,52,1400,1232,1,1,2,1,18,0,0,1,0,0,1,0,0,0,1,0
90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,335,0,66,1424,1331,0,0,0,0,26,0,0,1,0,0,0,1,0,0,0,1
88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,680,1,36,844,769,1,1,3,1,19,0,0,0,1,0,1,0,0,1,0,0
51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,285,0,39,311,270,1,1,0,0,11,0,0,1,0,0,1,0,0,1,0,0
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,417,1,32,1149,1117,0,0,0,0,16,0,0,1,0,0,1,0,0,1,0,0
35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,70,0,31,129,115,0,0,0,0,7,0,0,0,1,0,1,0,0,1,0,0
40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,256,0,62,32,29,1,1,0,0,4,0,0,1,0,0,0,1,0,0,0,1
39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,690,1,32,299,263,1,1,0,0,11,0,0,1,0,0,0,1,0,1,0,0
50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,31,0,52,320,305,1,1,1,1,12,0,0,1,0,0,1,0,0,0,1,0
43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,585,1,37,441,339,1,1,0,0,13,0,0,0,1,0,1,0,0,1,0,0
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,636,1,65,1178,1144,2,1,1,1,17,0,0,0,1,0,1,0,0,0,0,1
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,498,1,24,85,67,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,0
24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,466,1,32,24,19,1,1,0,0,3,0,1,0,0,0,0,1,0,1,0,0
33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,494,1,39,112,70,1,1,0,0,6,0,0,1,0,0,0,1,0,1,0,0
26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,504,1,55,30,24,1,1,0,0,4,1,0,0,0,0,1,0,0,0,1,0
50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,374,1,31,410,399,0,0,0,0,14,0,0,0,0,1,1,0,0,1,0,0
62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,302,0,38,800,762,1,1,1,1,21,0,0,1,0,0,1,0,0,1,0,0
85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,422,1,52,1313,1301,0,0,0,0,19,0,0,0,0,1,0,1,0,0,1,0
76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,456,1,58,1483,1469,0,0,0,0,22,0,0,0,0,1,1,0,0,0,1,0
70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,251,0,21,1258,1118,0,0,0,0,16,0,0,1,0,0,0,1,1,0,0,0
18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,598,1,27,28,17,1,1,0,0,3,0,0,1,0,0,1,0,1,0,0,0
69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,153,0,49,227,221,1,1,0,0,10,0,0,1,0,0,1,0,0,0,1,0
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,597,1,32,1555,1460,0,0,1,1,19,0,0,1,0,0,1,0,0,1,0,0
69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,469,1,52,861,808,1,1,0,0,21,0,0,1,0,0,0,1,0,0,1,0
38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,433,1,36,103,70,1,1,1,1,6,0,0,1,0,0,1,0,0,1,0,0
62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,62,0,68,634,605,0,0,0,0,18,0,0,0,0,1,0,1,0,0,0,1
